"","Date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"3126",2019-06-04,43.860001,44.9575,43.630001,44.91,123872000,43.897278
"3127",2019-06-05,46.07,46.247501,45.285,45.634998,119093600,44.60593
"3128",2019-06-06,45.77,46.3675,45.537498,46.305,90105200,45.260822
"3129",2019-06-07,46.627499,47.98,46.442501,47.537498,122737600,46.465527
"3130",2019-06-10,47.952499,48.842499,47.904999,48.145,104883600,47.059334
"3131",2019-06-11,48.715,49,48.400002,48.702499,107731600,47.604256
"3132",2019-06-12,48.487499,48.9925,48.3475,48.547501,73012800,47.452755
"3133",2019-06-13,48.674999,49.197498,48.400002,48.537498,86698400,47.442982
"3134",2019-06-14,47.887501,48.397499,47.575001,48.185001,75046000,47.098434
"3135",2019-06-17,48.224998,48.740002,48.0425,48.4725,58676400,47.37944
"3136",2019-06-18,49.012501,50.072498,48.802502,49.612499,106204000,48.493744
"3137",2019-06-19,49.919998,49.970001,49.327499,49.467499,84496800,48.352001
"3138",2019-06-20,50.092499,50.1525,49.5075,49.865002,86056000,48.740547
"3139",2019-06-21,49.700001,50.212502,49.537498,49.695,191202400,48.574379
"3140",2019-06-24,49.634998,50.040001,49.5425,49.645,72881600,48.525513
"3141",2019-06-25,49.607498,49.814999,48.822498,48.892502,84281200,47.789974
"3142",2019-06-26,49.442501,50.247501,49.337502,49.950001,104270000,48.823635
"3143",2019-06-27,50.072498,50.392502,49.892502,49.935001,83598800,48.808968
"3144",2019-06-28,49.669998,49.875,49.262501,49.48,124442400,48.364223
"3145",2019-07-01,50.7925,51.122501,50.162498,50.387501,109012000,49.251266
"3146",2019-07-02,50.352501,50.782501,50.34,50.682499,67740800,49.539608
"3147",2019-07-03,50.82,51.110001,50.672501,51.102501,45448000,49.950142
"3148",2019-07-05,50.837502,51.27,50.724998,51.057499,69062000,49.906151
"3149",2019-07-08,50.202499,50.349998,49.602501,50.005001,101354400,48.877388
"3150",2019-07-09,49.799999,50.377499,49.702499,50.310001,82312000,49.175518
"3151",2019-07-10,50.462502,50.932499,50.389999,50.807499,71588400,49.661793
"3152",2019-07-11,50.827499,51.0975,50.427502,50.4375,80767200,49.30014
"3153",2019-07-12,50.612499,51,50.549999,50.825001,70380800,49.678902
"3154",2019-07-15,51.022499,51.467499,51,51.302502,67789600,50.145638
"3155",2019-07-16,51.147499,51.5275,50.875,51.125,67467200,49.972137
"3156",2019-07-17,51.012501,51.272499,50.817501,50.837502,56430000,49.691116
"3157",2019-07-18,51,51.470001,50.924999,51.415001,74162400,50.255596
"3158",2019-07-19,51.447498,51.625,50.59,50.647499,83717200,49.505402
"3159",2019-07-22,50.912498,51.807499,50.9025,51.805,89111600,50.636803
"3160",2019-07-23,52.115002,52.227501,51.822498,52.209999,73420800,51.032665
"3161",2019-07-24,51.9175,52.287498,51.7925,52.1675,59966400,50.991123
"3162",2019-07-25,52.2225,52.310001,51.682499,51.755001,55638400,50.587929
"3163",2019-07-26,51.869999,52.432499,51.785,51.935001,70475600,50.76387
"3164",2019-07-29,52.115002,52.66,52.110001,52.419998,86693600,51.237926
"3165",2019-07-30,52.189999,52.540001,51.827499,52.195,135742800,51.018009
"3166",2019-07-31,54.105,55.342499,52.825001,53.259998,277125600,52.05899
"3167",2019-08-01,53.474998,54.5075,51.685001,52.107498,216071600,50.93248
"3168",2019-08-02,51.3825,51.607498,50.407501,51.005001,163448400,49.854836
"3169",2019-08-05,49.497501,49.662498,48.145,48.334999,209572000,47.245052
"3170",2019-08-06,49.077499,49.517502,48.509998,49.25,143299200,48.13942
"3171",2019-08-07,48.852501,49.889999,48.455002,49.759998,133457600,48.637917
"3172",2019-08-08,50.049999,50.8825,49.8475,50.857498,108038000,49.710659
"3173",2019-08-09,50.325001,50.689999,49.822498,50.247501,98478800,49.301025
"3174",2019-08-12,49.904999,50.512501,49.787498,50.119999,89927600,49.175926
"3175",2019-08-13,50.255001,53.035,50.119999,52.2425,188874000,51.258453
"3176",2019-08-14,50.790001,51.610001,50.647499,50.6875,146189600,49.732742
"3177",2019-08-15,50.865002,51.285,49.9175,50.435001,108909600,49.485001
"3178",2019-08-16,51.07,51.790001,50.959999,51.625,110481600,50.652588
"3179",2019-08-19,52.654999,53.182499,52.5075,52.587502,97654400,51.596954
"3180",2019-08-20,52.720001,53.337502,52.580002,52.59,107537200,51.599411
"3181",2019-08-21,53.247501,53.412498,52.900002,53.16,86141600,52.158665
"3182",2019-08-22,53.297501,53.610001,52.6875,53.115002,89014800,52.114521
"3183",2019-08-23,52.357498,53.012501,50.25,50.66,187272000,49.705761
"3184",2019-08-26,51.465,51.797501,51.264999,51.622501,104174400,50.650127
"3185",2019-08-27,51.965,52.137501,50.8825,51.040001,103493200,50.078606
"3186",2019-08-28,51.025002,51.43,50.830002,51.3825,63755200,50.41465
"3187",2019-08-29,52.125,52.330002,51.665001,52.252499,83962000,51.268261
"3188",2019-08-30,52.540001,52.612499,51.799999,52.185001,84573600,51.202038
"3189",2019-09-03,51.607498,51.744999,51.055,51.424999,80092000,50.456356
"3190",2019-09-04,52.0975,52.369999,51.830002,52.297501,76752400,51.312408
"3191",2019-09-05,53,53.4925,52.877499,53.32,95654800,52.315655
"3192",2019-09-06,53.512501,53.605,53.127499,53.314999,77449200,52.310745
"3193",2019-09-09,53.709999,54.110001,52.767502,53.5425,109237600,52.533966
"3194",2019-09-10,53.465,54.195,52.927502,54.174999,127111600,53.154549
"3195",2019-09-11,54.517502,55.927502,54.432499,55.897499,177158400,54.844608
"3196",2019-09-12,56.200001,56.605,55.715,55.772499,128906800,54.721962
"3197",2019-09-13,55,55.197498,54.255001,54.6875,159053200,53.657398
"3198",2019-09-16,54.432499,55.032501,54.389999,54.974998,84632400,53.93948
"3199",2019-09-17,54.990002,55.205002,54.779999,55.174999,73274800,54.135715
"3200",2019-09-18,55.264999,55.712502,54.860001,55.692501,101360000,54.643463
"3201",2019-09-19,55.502499,55.939999,55.092499,55.240002,88242400,54.19949
"3202",2019-09-20,55.345001,55.639999,54.3675,54.432499,221652400,53.407196
"3203",2019-09-23,54.737499,54.959999,54.412498,54.68,76662000,53.650036
"3204",2019-09-24,55.2575,55.622501,54.297501,54.419998,124763200,53.394939
"3205",2019-09-25,54.637501,55.375,54.285,55.2575,87613600,54.216663
"3206",2019-09-26,55,55.235001,54.7075,54.9725,75334000,53.937019
"3207",2019-09-27,55.134998,55.240002,54.32,54.705002,101408000,53.674564
"3208",2019-09-30,55.224998,56.145,55.197498,55.9925,103909600,54.937817
"3209",2019-10-01,56.267502,57.055,56.049999,56.147499,139223200,55.089901
"3210",2019-10-02,55.764999,55.895,54.482498,54.740002,138449200,53.708912
"3211",2019-10-03,54.607498,55.240002,53.782501,55.205002,114426000,54.16515
"3212",2019-10-04,56.41,56.872501,55.9725,56.752499,138478800,55.683495
"3213",2019-10-07,56.567501,57.482498,56.459999,56.764999,122306000,55.695763
"3214",2019-10-08,56.455002,57.014999,56.0825,56.099998,111820000,55.043285
"3215",2019-10-09,56.7575,56.947498,56.41,56.7575,74770400,55.688404
"3216",2019-10-10,56.982498,57.610001,56.825001,57.522499,113013600,56.438995
"3217",2019-10-11,58.237499,59.41,58.077499,59.052502,166795600,57.940178
"3218",2019-10-14,58.724998,59.532501,58.6675,58.967499,96427600,57.85677
"3219",2019-10-15,59.0975,59.412498,58.720001,58.830002,87360000,57.721867
"3220",2019-10-16,58.342499,58.810001,58.299999,58.592499,73903200,57.488842
"3221",2019-10-17,58.772499,59.037498,58.380001,58.82,67585200,57.712055
"3222",2019-10-18,58.647499,59.395,58.572498,59.102501,97433600,57.989243
"3223",2019-10-21,59.380001,60.247501,59.330002,60.127499,87247200,58.99493
"3224",2019-10-22,60.290001,60.549999,59.904999,59.990002,82293600,58.86002
"3225",2019-10-23,60.525002,60.810001,60.305,60.794998,75828800,59.64986
"3226",2019-10-24,61.127499,61.200001,60.452499,60.895,69275200,59.747974
"3227",2019-10-25,60.790001,61.682499,60.720001,61.645,73477200,60.483852
"3228",2019-10-28,61.855,62.3125,61.68,62.262501,96572800,61.089714
"3229",2019-10-29,62.2425,62.4375,60.642502,60.822498,142839600,59.676838
"3230",2019-10-30,61.189999,61.325001,60.302502,60.814999,124522000,59.669476
"3231",2019-10-31,61.810001,62.2925,59.314999,62.189999,139162000,61.018578
"3232",2019-11-01,62.384998,63.982498,62.290001,63.955002,151125200,62.750336
"3233",2019-11-04,64.332497,64.462502,63.845001,64.375,103272000,63.162422
"3234",2019-11-05,64.262497,64.547501,64.080002,64.282501,79897600,63.071667
"3235",2019-11-06,64.192497,64.372498,63.842499,64.309998,75864400,63.098648
"3236",2019-11-07,64.684998,65.087502,64.527496,64.857498,94940400,63.826885
"3237",2019-11-08,64.672501,65.110001,64.212502,65.035004,69986400,64.001572
"3238",2019-11-11,64.574997,65.6175,64.57,65.550003,81821200,64.508392
"3239",2019-11-12,65.387497,65.697502,65.230003,65.489998,87388800,64.449333
"3240",2019-11-13,65.282501,66.195,65.267502,66.1175,102734400,65.066849
"3241",2019-11-14,65.9375,66.220001,65.525002,65.660004,89182800,64.616638
"3242",2019-11-15,65.919998,66.445,65.752502,66.440002,100206400,65.384232
"3243",2019-11-18,66.449997,66.857498,66.057503,66.775002,86703200,65.713905
"3244",2019-11-19,66.974998,67,66.347504,66.572502,76167200,65.514626
"3245",2019-11-20,66.385002,66.519997,65.099998,65.797501,106234400,64.751945
"3246",2019-11-21,65.922501,66.002502,65.294998,65.502502,121395200,64.461639
"3247",2019-11-22,65.647499,65.794998,65.209999,65.445,65325200,64.405045
"3248",2019-11-25,65.677498,66.610001,65.629997,66.592499,84020400,65.534309
"3249",2019-11-26,66.735001,66.790001,65.625,66.072502,105207600,65.022591
"3250",2019-11-27,66.394997,66.995003,66.327499,66.959999,65235600,65.895973
"3251",2019-11-29,66.650002,67,66.474998,66.8125,46617600,65.750824
"3252",2019-12-02,66.817497,67.0625,65.862503,66.040001,94487200,64.990593
"3253",2019-12-03,64.577499,64.8825,64.072502,64.862503,114430400,63.831814
"3254",2019-12-04,65.267502,65.827499,65.169998,65.434998,67181600,64.395203
"3255",2019-12-05,65.947502,66.472504,65.682503,66.394997,74424400,65.339943
"3256",2019-12-06,66.870003,67.75,66.824997,67.677498,106075600,66.602074
"3257",2019-12-09,67.5,67.699997,66.227501,66.730003,128042400,65.669632
"3258",2019-12-10,67.150002,67.517502,66.464996,67.120003,90420400,66.053429
"3259",2019-12-11,67.202499,67.775002,67.125,67.692497,78756800,66.616821
"3260",2019-12-12,66.945,68.139999,66.830002,67.864998,137310400,66.786606
"3261",2019-12-13,67.864998,68.824997,67.732498,68.787498,133587600,67.694427
"3262",2019-12-16,69.25,70.197502,69.245003,69.964996,128186000,68.853226
"3263",2019-12-17,69.892502,70.442497,69.699997,70.102501,114158400,68.988541
"3264",2019-12-18,69.949997,70.474998,69.779999,69.934998,116028400,68.823708
"3265",2019-12-19,69.875,70.294998,69.737503,70.004997,98369200,68.892586
"3266",2019-12-20,70.557503,70.662498,69.639999,69.860001,275978000,68.749886
"3267",2019-12-23,70.1325,71.0625,70.092499,71,98572000,69.871773
"3268",2019-12-24,71.172501,71.222504,70.730003,71.067497,48478800,69.93821
"3269",2019-12-26,71.205002,72.495003,71.175003,72.477501,93121200,71.325798
"3270",2019-12-27,72.779999,73.4925,72.029999,72.449997,146266000,71.298744
"3271",2019-12-30,72.364998,73.172501,71.305,72.879997,144114400,71.721901
"3272",2019-12-31,72.482498,73.419998,72.379997,73.412498,100805600,72.245949
"3273",2020-01-02,74.059998,75.150002,73.797501,75.087502,135480400,73.894318
"3274",2020-01-03,74.287498,75.144997,74.125,74.357498,146322800,73.175926
"3275",2020-01-06,73.447502,74.989998,73.1875,74.949997,118387200,73.75901
"3276",2020-01-07,74.959999,75.224998,74.370003,74.597504,108872000,73.412117
"3277",2020-01-08,74.290001,76.110001,74.290001,75.797501,132079200,74.59304
"3278",2020-01-09,76.809998,77.607498,76.550003,77.407501,170108400,76.177467
"3279",2020-01-10,77.650002,78.167503,77.0625,77.582497,140644800,76.34967
"3280",2020-01-13,77.910004,79.267502,77.787498,79.239998,121532000,77.980843
"3281",2020-01-14,79.175003,79.392502,78.042503,78.169998,161954400,76.927834
"3282",2020-01-15,77.962502,78.875,77.387497,77.834999,121923600,76.598175
"3283",2020-01-16,78.397499,78.925003,78.022499,78.809998,108829200,77.557671
"3284",2020-01-17,79.067497,79.684998,78.75,79.682503,137816400,78.416321
"3285",2020-01-21,79.297501,79.754997,79,79.142502,110843200,77.884895
"3286",2020-01-22,79.644997,79.997498,79.327499,79.425003,101832400,78.16291
"3287",2020-01-23,79.480003,79.889999,78.912498,79.807503,104472000,78.53933
"3288",2020-01-24,80.0625,80.832497,79.379997,79.577499,146537600,78.312973
"3289",2020-01-27,77.514999,77.942497,76.220001,77.237503,161940000,76.010162
"3290",2020-01-28,78.150002,79.599998,78.047501,79.422501,162234000,78.160431
"3291",2020-01-29,81.112503,81.962502,80.345001,81.084999,216229200,79.796516
"3292",2020-01-30,80.135002,81.022499,79.6875,80.967499,126743200,79.680878
"3293",2020-01-31,80.232498,80.669998,77.072502,77.377502,199588400,76.147926
"3294",2020-02-03,76.074997,78.372498,75.555,77.165001,173788400,75.938812
"3295",2020-02-04,78.827499,79.910004,78.407501,79.712502,136616400,78.445831
"3296",2020-02-05,80.879997,81.190002,79.737503,80.362503,118826800,79.085495
"3297",2020-02-06,80.642502,81.305,80.065002,81.302498,105425600,80.010567
"3298",2020-02-07,80.592499,80.849998,79.5,80.0075,117684000,78.923004
"3299",2020-02-10,78.544998,80.387497,78.462502,80.387497,109348800,79.297859
"3300",2020-02-11,80.900002,80.974998,79.677498,79.902496,94323200,78.81942
"3301",2020-02-12,80.3675,81.805,80.3675,81.800003,113730400,80.691216
"3302",2020-02-13,81.047501,81.555,80.837502,81.217499,94747600,80.116615
"3303",2020-02-14,81.184998,81.495003,80.712502,81.237503,80113600,80.13633
"3304",2020-02-18,78.839996,79.9375,78.652496,79.75,152531200,78.669006
"3305",2020-02-19,80,81.142502,80,80.904999,93984000,79.80835
"3306",2020-02-20,80.657501,81.162498,79.552498,80.074997,100566000,78.989586
"3307",2020-02-21,79.654999,80.112503,77.625,78.262497,129554000,77.20166
"3308",2020-02-24,74.315002,76.044998,72.307503,74.544998,222195200,73.534554
"3309",2020-02-25,75.237503,75.6325,71.532501,72.019997,230673600,71.043777
"3310",2020-02-26,71.6325,74.470001,71.625,73.162498,198054800,72.170792
"3311",2020-02-27,70.275002,71.5,68.239998,68.379997,320605600,67.453117
"3312",2020-02-28,64.315002,69.602501,64.092499,68.339996,426510000,67.413651
"3313",2020-03-02,70.57,75.360001,69.43,74.702499,341397200,73.689911
"3314",2020-03-03,75.917503,76,71.449997,72.330002,319475600,71.349571
"3315",2020-03-04,74.110001,75.849998,73.282501,75.684998,219178400,74.659096
"3316",2020-03-05,73.879997,74.887497,72.852501,73.230003,187572800,72.237381
"3317",2020-03-06,70.5,72.705002,70.307503,72.2575,226176800,71.278061
"3318",2020-03-09,65.9375,69.522499,65.75,66.542503,286744800,65.640526
"3319",2020-03-10,69.285004,71.610001,67.342499,71.334999,285290000,70.368065
"3320",2020-03-11,69.347504,70.305,67.964996,68.857498,255598800,67.924149
"3321",2020-03-12,63.985001,67.5,62,62.057499,418474000,61.216316
"3322",2020-03-13,66.222504,69.980003,63.237499,69.4925,370732000,68.550545
"3323",2020-03-16,60.487499,64.769997,60,60.552502,322423600,59.73172
"3324",2020-03-17,61.877499,64.402496,59.599998,63.215,324056000,62.358128
"3325",2020-03-18,59.942501,62.5,59.279999,61.6675,300233600,60.831604
"3326",2020-03-19,61.8475,63.209999,60.6525,61.195,271857200,60.365509
"3327",2020-03-20,61.794998,62.9575,57,57.310001,401693200,56.533173
"3328",2020-03-23,57.02,57.125,53.1525,56.092499,336752800,55.332176
"3329",2020-03-24,59.09,61.922501,58.575001,61.720001,287531200,60.883396
"3330",2020-03-25,62.6875,64.5625,61.075001,61.380001,303602000,60.548
"3331",2020-03-26,61.630001,64.669998,61.59,64.610001,252087200,63.734226
"3332",2020-03-27,63.1875,63.967499,61.762501,61.935001,204216800,61.095482
"3333",2020-03-30,62.685001,63.880001,62.349998,63.702499,167976400,62.839024
"3334",2020-03-31,63.900002,65.622498,63,63.572498,197002000,62.710781
"3335",2020-04-01,61.625,62.18,59.782501,60.227501,176218400,59.411121
"3336",2020-04-02,60.084999,61.287498,59.224998,61.232498,165934000,60.4025
"3337",2020-04-03,60.700001,61.424999,59.7425,60.352501,129880000,59.534424
"3338",2020-04-06,62.724998,65.777496,62.345001,65.6175,201820400,64.728065
"3339",2020-04-07,67.699997,67.925003,64.75,64.857498,202887200,63.978359
"3340",2020-04-08,65.684998,66.842499,65.307503,66.517502,168895200,65.615868
"3341",2020-04-09,67.175003,67.517502,66.175003,66.997498,161834800,66.089355
"3342",2020-04-13,67.077499,68.425003,66.457497,68.3125,131022800,67.38652
"3343",2020-04-14,70,72.0625,69.512497,71.762497,194994800,70.789757
"3344",2020-04-15,70.599998,71.582497,70.157501,71.107498,131154400,70.143639
"3345",2020-04-16,71.845001,72.050003,70.587502,71.672501,157125200,70.700989
"3346",2020-04-17,71.172501,71.737503,69.214996,70.699997,215250000,69.741676
"3347",2020-04-20,69.487503,70.419998,69.212502,69.232498,130015200,68.294052
"3348",2020-04-21,69.07,69.3125,66.357498,67.092499,180991600,66.183075
"3349",2020-04-22,68.402496,69.474998,68.050003,69.025002,116862400,68.089371
"3350",2020-04-23,68.967499,70.4375,68.717499,68.7575,124814400,67.8255
"3351",2020-04-24,69.300003,70.752502,69.25,70.7425,126161200,69.7836
"3352",2020-04-27,70.449997,71.135002,69.987503,70.792503,117087600,69.832924
"3353",2020-04-28,71.269997,71.457497,69.550003,69.644997,112004800,68.700974
"3354",2020-04-29,71.182503,72.417503,70.972504,71.932503,137280800,70.957458
"3355",2020-04-30,72.489998,73.6325,72.087502,73.449997,183064000,72.454391
"3356",2020-05-01,71.5625,74.75,71.462502,72.267502,240616800,71.287918
"3357",2020-05-04,72.292503,73.422501,71.580002,73.290001,133568000,72.296562
"3358",2020-05-05,73.764999,75.25,73.614998,74.389999,147751200,73.381653
"3359",2020-05-06,75.114998,75.809998,74.717499,75.157501,142333600,74.138748
"3360",2020-05-07,75.805,76.292503,75.4925,75.934998,115215200,74.905708
"3361",2020-05-08,76.410004,77.587502,76.072502,77.532501,133838400,76.688591
"3362",2020-05-11,77.025002,79.262497,76.809998,78.752502,145946400,77.895309
"3363",2020-05-12,79.457497,79.922501,77.727501,77.852501,162301200,77.005104
"3364",2020-05-13,78.037498,78.987503,75.802498,76.912498,200622400,76.07534
"3365",2020-05-14,76.127502,77.447502,75.3825,77.385002,158929200,76.542702
"3366",2020-05-15,75.087502,76.974998,75.052498,76.927498,166348400,76.090172
"3367",2020-05-18,78.292503,79.125,77.580002,78.739998,135178400,77.882942
"3368",2020-05-19,78.7575,79.629997,78.252502,78.285004,101729600,77.432899
"3369",2020-05-20,79.169998,79.879997,79.129997,79.807503,111504800,78.93882
"3370",2020-05-21,79.665001,80.222504,78.967499,79.212502,102688800,78.350311
"3371",2020-05-22,78.942497,79.807503,78.837502,79.722504,81803200,78.854767
"3372",2020-05-26,80.875,81.059998,79.125,79.182503,125522000,78.320633
"3373",2020-05-27,79.035004,79.677498,78.272499,79.527496,112945200,78.661865
"3374",2020-05-28,79.192497,80.860001,78.907501,79.5625,133560800,78.696487
"3375",2020-05-29,79.8125,80.287498,79.1175,79.485001,153532400,78.619835
"3376",2020-06-01,79.4375,80.587502,79.302498,80.462502,80791200,79.586693
"3377",2020-06-02,80.1875,80.860001,79.732498,80.834999,87642800,79.955139
"3378",2020-06-03,81.165001,81.550003,80.574997,81.279999,104491200,80.395302
"3379",2020-06-04,81.097504,81.404999,80.195,80.580002,87560400,79.702927
"3380",2020-06-05,80.837502,82.9375,80.807503,82.875,137250400,81.972931
"3381",2020-06-08,82.5625,83.400002,81.830002,83.364998,95654400,82.457603
"3382",2020-06-09,83.035004,86.402496,83.002502,85.997498,147712400,85.061455
"3383",2020-06-10,86.974998,88.692497,86.522499,88.209999,166651600,87.24987
"3384",2020-06-11,87.327499,87.764999,83.870003,83.974998,201662400,83.060974
"3385",2020-06-12,86.18,86.949997,83.555,84.699997,200146000,83.778076
"3386",2020-06-15,83.3125,86.419998,83.144997,85.747498,138808800,84.814178
"3387",2020-06-16,87.864998,88.300003,86.18,88.019997,165428800,87.061943
"3388",2020-06-17,88.787498,88.849998,87.772499,87.897499,114406400,86.940781
"3389",2020-06-18,87.852501,88.362503,87.305,87.932503,96820400,86.975395
"3390",2020-06-19,88.660004,89.139999,86.287498,87.43,264476000,86.478363
"3391",2020-06-22,87.834999,89.864998,87.787498,89.717499,135445200,88.740959
"3392",2020-06-23,91,93.095001,90.567497,91.6325,212155600,90.635109
"3393",2020-06-24,91.25,92.197502,89.629997,90.014999,192623200,89.035217
"3394",2020-06-25,90.175003,91.25,89.392502,91.209999,137522400,90.217209
"3395",2020-06-26,91.102501,91.330002,88.254997,88.407501,205256800,87.445221
"3396",2020-06-29,88.3125,90.542503,87.82,90.445,130646000,89.460548
"3397",2020-06-30,90.019997,91.495003,90,91.199997,140223200,90.207336
"3398",2020-07-01,91.279999,91.839996,90.977501,91.027496,110737200,90.03669
"3399",2020-07-02,91.962502,92.6175,90.910004,91.027496,114041600,90.03669
"3400",2020-07-06,92.5,93.945,92.467499,93.462502,118655600,92.445198
"3401",2020-07-07,93.852501,94.654999,93.057503,93.172501,112424400,92.158356
"3402",2020-07-08,94.18,95.375,94.089996,95.342499,117092000,94.304749
"3403",2020-07-09,96.262497,96.317497,94.672501,95.752502,125642800,94.710274
"3404",2020-07-10,95.334999,95.980003,94.705002,95.919998,90257200,94.875946
"3405",2020-07-13,97.264999,99.955002,95.2575,95.477501,191649200,94.438255
"3406",2020-07-14,94.839996,97.254997,93.877502,97.057503,170989200,96.001076
"3407",2020-07-15,98.989998,99.247498,96.489998,97.724998,153198000,96.661308
"3408",2020-07-16,96.5625,97.404999,95.904999,96.522499,110577600,95.471893
"3409",2020-07-17,96.987503,97.147499,95.839996,96.327499,92186800,95.279022
"3410",2020-07-20,96.417503,98.5,96.0625,98.357498,90318000,97.286919
"3411",2020-07-21,99.172501,99.25,96.7425,97,103433200,95.944191
"3412",2020-07-22,96.692497,97.974998,96.602501,97.272499,89001600,96.213722
"3413",2020-07-23,96.997498,97.077499,92.010002,92.845001,197004400,91.834419
"3414",2020-07-24,90.987503,92.970001,89.144997,92.614998,185438800,91.606926
"3415",2020-07-27,93.709999,94.904999,93.480003,94.809998,121214000,93.77803
"3416",2020-07-28,94.3675,94.550003,93.247498,93.252502,103625600,92.237473
"3417",2020-07-29,93.75,95.230003,93.712502,95.040001,90329200,94.005531
"3418",2020-07-30,94.1875,96.297501,93.767502,96.190002,158130000,95.143013
"3419",2020-07-31,102.885002,106.415001,100.824997,106.260002,374336800,105.103409
"3420",2020-08-03,108.199997,111.637497,107.892502,108.9375,308151200,107.751762
"3421",2020-08-04,109.1325,110.790001,108.387497,109.665001,173071600,108.471352
"3422",2020-08-05,109.377502,110.392502,108.897499,110.0625,121776800,108.86451
"3423",2020-08-06,110.404999,114.412498,109.797501,113.902496,202428800,112.662712
"3424",2020-08-07,113.205002,113.675003,110.292503,111.112503,198045600,110.101242
"3425",2020-08-10,112.599998,113.775002,110,112.727501,212403600,111.701546
"3426",2020-08-11,111.970001,112.482498,109.107498,109.375,187902400,108.379555
"3427",2020-08-12,110.497498,113.275002,110.297501,113.010002,165598000,111.981483
"3428",2020-08-13,114.43,116.042503,113.927498,115.010002,210082000,113.963264
"3429",2020-08-14,114.830002,115,113.044998,114.907501,165565200,113.861702
"3430",2020-08-17,116.0625,116.087502,113.962502,114.607498,119561600,113.564438
"3431",2020-08-18,114.352501,116,114.0075,115.5625,105633600,114.51075
"3432",2020-08-19,115.982498,117.162498,115.610001,115.707497,145538000,114.654411
"3433",2020-08-20,115.75,118.392502,115.732498,118.275002,126907200,117.198563
"3434",2020-08-21,119.262497,124.8675,119.25,124.370003,338054800,123.238083
"3435",2020-08-24,128.697495,128.785004,123.9375,125.857498,345937600,124.712044
"3436",2020-08-25,124.697502,125.18,123.052498,124.824997,211495600,123.68895
"3437",2020-08-26,126.18,126.9925,125.082497,126.522499,163022400,125.370987
"3438",2020-08-27,127.142502,127.485001,123.832497,125.010002,155552400,123.872261
"3439",2020-08-28,126.012497,126.442497,124.577499,124.807503,187630000,123.671593
"3440",2020-08-31,127.580002,131,126,129.039993,225702700,127.865585
"3441",2020-09-01,132.759995,134.800003,130.529999,134.179993,151948100,132.958801
"3442",2020-09-02,137.589996,137.979996,127,131.399994,200119000,130.204071
"3443",2020-09-03,126.910004,128.839996,120.5,120.879997,257599600,119.779846
"3444",2020-09-04,120.07,123.699997,110.889999,120.959999,332607200,119.859116
"3445",2020-09-08,113.949997,118.989998,112.68,112.82,231366600,111.793213
"3446",2020-09-09,117.260002,119.139999,115.260002,117.32,176940500,116.252251
"3447",2020-09-10,120.360001,120.5,112.5,113.489998,182274400,112.4571
"3448",2020-09-11,114.57,115.230003,110,112,180860300,110.980659
"3449",2020-09-14,114.720001,115.93,112.800003,115.360001,140150100,114.310089
"3450",2020-09-15,118.330002,118.830002,113.610001,115.540001,184642000,114.488449
"3451",2020-09-16,115.230003,116,112.040001,112.129997,154679000,111.109482
"3452",2020-09-17,109.720001,112.199997,108.709999,110.339996,178011000,109.33577
"3453",2020-09-18,110.400002,110.879997,106.089996,106.839996,287104900,105.867622
"3454",2020-09-21,104.540001,110.190002,103.099998,110.080002,195713800,109.078148
"3455",2020-09-22,112.68,112.860001,109.160004,111.809998,183055400,110.792397
"3456",2020-09-23,111.620003,112.110001,106.769997,107.120003,150718700,106.145088
"3457",2020-09-24,105.169998,110.25,105,108.220001,167743300,107.235069
"3458",2020-09-25,108.43,112.440002,107.669998,112.279999,149981400,111.258102
"3459",2020-09-28,115.010002,115.32,112.779999,114.959999,137672400,113.913727
"3460",2020-09-29,114.550003,115.309998,113.57,114.089996,99382200,113.051651
"3461",2020-09-30,113.790001,117.260002,113.620003,115.809998,142675200,114.755989
"3462",2020-10-01,117.639999,117.720001,115.830002,116.790001,116120400,115.727074
"3463",2020-10-02,112.889999,115.370003,112.220001,113.019997,144712000,111.991379
"3464",2020-10-05,113.910004,116.650002,113.550003,116.5,106243800,115.439705
"3465",2020-10-06,115.699997,116.120003,112.25,113.160004,161498200,112.130104
"3466",2020-10-07,114.620003,115.550003,114.129997,115.080002,96849000,114.032623
"3467",2020-10-08,116.25,116.400002,114.589996,114.970001,83477200,113.923637
"3468",2020-10-09,115.279999,117,114.919998,116.970001,100506900,115.905426
"3469",2020-10-12,120.059998,125.18,119.279999,124.400002,240226800,123.267815
"3470",2020-10-13,125.269997,125.389999,119.650002,121.099998,262330500,119.997841
"3471",2020-10-14,121,123.029999,119.620003,121.190002,150712000,120.087021
"3472",2020-10-15,118.720001,121.199997,118.150002,120.709999,112559200,119.611382
"3473",2020-10-16,121.279999,121.550003,118.809998,119.019997,115393800,117.936775
"3474",2020-10-19,119.959999,120.419998,115.660004,115.980003,120639300,114.924454
"3475",2020-10-20,116.199997,118.980003,115.629997,117.510002,124423700,116.440521
"3476",2020-10-21,116.669998,118.709999,116.449997,116.870003,89946000,115.806343
"3477",2020-10-22,117.449997,118.040001,114.589996,115.75,101988000,114.696533
"3478",2020-10-23,116.389999,116.550003,114.279999,115.040001,82572600,113.992996
"3479",2020-10-26,114.010002,116.550003,112.879997,115.050003,111850700,114.002907
"3480",2020-10-27,115.489998,117.279999,114.540001,116.599998,92276800,115.538803
